2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT will be a (negative step-positive step)",,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT will be a (ineffective idea-effective idea)",,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT is a (bad idea-good idea)",,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT is a (foolish move-wise move)",,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT is a (negative step-positive step)",,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Attitude,"All things considered, using CBT is a (ineffective idea-effective idea)",,1
2A3. Job Compatibility,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Disconfirmation,Compared to my initial expectations the ability of CBT to be useful for my studies was (much worse than expected-much better than expected),,1
3C1. Quantity Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Disconfirmation,Compared to my initial expectations the ability of CBT to increase my productivity was (much worse than expected-much better than expected),,1
3C2. Quality Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Disconfirmation,Compared to my initial expectations the ability of CBT to improve my performance was (much worse than expected-much better than expected),,1
3C3. General Efficiency,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Disconfirmation,Compared to my initial expectations the ability of CBT to enhance my effectiveness was (much worse than expected-much better than expected),,1
6. Intention for Use,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Intention,I plan to continue using CBT to learn about new technologies (strongly disagree-strongly agree),,1
6. Intention for Use,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Intention,I intend to continue using CBT to learn new software skills (strongly disagree-strongly agree),,1
6. Intention for Use,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Intention,I plan to continue using CBT after this class (strongly disagree-strongly agree),,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Satisfaction,I am (extremely displeased-extremely pleased) with my use of CBT,,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Satisfaction,I am (extremely frustrated-extremely contented) with my use of CBT,,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Satisfaction,I am (extremely terrible-extremely delighted) with my use of CBT,,1
2E4. Scales,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Satisfaction,I am (extremely dissatisfied-extremely satisfied) with my use of CBT,,1
2A3. Job Compatibility,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,CBT will be useful for my studies (strongly disagree-strongly agree),,1
2A3. Job Compatibility,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,I find CBT to be useful for my studies (strongly disagree-strongly agree),,1
3C1. Quantity Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT will increase my productivity (strongly disagree-strongly agree),,1
3C1. Quantity Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT increases my productivity (strongly disagree-strongly agree),,1
3C2. Quality Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT will improve my performance (strongly disagree-strongly agree),,1
3C2. Quality Output,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT improves my performance (strongly disagree-strongly agree),,1
3C3. General Efficiency,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT will enhance my effectiveness (strongly disagree-strongly agree),,1
3C3. General Efficiency,Changes in Belief and Attitude toward IT,Bhattacherjee,2004,Usefulness,Using CBT enhances my effectiveness (strongly disagree-strongly agree),,1
1I. Features,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Education/Training,It has many system functions I am not familiar with,25,1
2B1. Learning,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Education/Training,Learning time is appropriate,26,1
2B1C. Training,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Education/Training,Training methods are appropriate,24,1
2B3. Adaptation to Skill Level,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Education/Training,I can be a super user,27,1
2C2. Compatibility with Education,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Education/Training,My nursing education is helpful in using it,23,1
2A3. Job Compatibility,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It meets nursing needs,12,1
3B5. Time on Patient,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It increases data checking time,7,1
3B5. Time on Patient,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It decreases charting time,8,1
3B5. Time on Patient,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It increases time with patient,9,1
3B5. Time on Patient,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It decreases data communication time,10,1
3C3. General Efficiency,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,It improves work efficiency,11,1
4A. Organizational Goals,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,There are available computers to use,14,1
5C. Attitude Toward Change,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Nursing efficiency,"If I had a choice, I wouldn't use the system",13,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It assists in making care plans,1,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It increases patient education content,2,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It provides needed nursing interventions,3,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It provides needed nursing diagnoses,4,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It assists in making nursing assessments,5,1
3B1. Sample Tasks,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Patient care,It provides recent lab data,6,1
1D6. Relevant Content,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,The collected data are helpful in nursing research,19,1
1D6. Relevant Content,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It reflects nursing content,20,1
2A3. Job Compatibility,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It is not needed in patient care,21,1
2A4. Task Compatibility,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It reduces nurses' decision-making ability,15,1
2A4. Task Compatibility,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It doesn't represent patient-centered care,16,1
2A4. Task Compatibility,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It diminishes nurses' problem-solving ability,17,1
2C1. Computer Skills,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It increases my computer skills,18,1
2C3. Professional Image,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Professional Image,It is a symbol of professionalism,22,1
4C. Requirements for Use,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Social Impact,It is mainly for policy requirements,38,1
4F. Perceived Costs,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Social Impact,It is more concerned with cost than quality of care,40,1
5A2A. Legality,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Social Impact,It increases nurses' lawsuit liability,39,1
5A2B. Privacy,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Social Impact,It doesn't maintain patient privacy,36,1
5A2B. Privacy,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Social Impact,It doesn't ensure data confidentiality,37,1
1A. Visuals,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,Screen display is easy to read,33,1
1A2. Colors,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,Screen contrast and color are appropriate,35,1
1C5. Error Recovery,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,It is easy to correct errors,30,1
1D2. Accurate Content,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,Collected data are accurate,32,1
1D8. Clarity,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,Screen content is easy to understand,34,1
1E. System Reliability,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,It always functions well,31,1
2D. Ease of Use,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,It is easy to check patient data,28,1
2D. Ease of Use,CNCPES (Computerized Nursing Care Plan Evaluation Scale),Lee,2004,Usability,It is easy to add notes,29,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Affective Attitude,Using spreadsheet software makes me feel (happy-sad),,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Affective Attitude,Using spreadsheet software makes me feel (positive-negative),,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Affective Attitude,Using spreadsheet software makes me feel (good-bad),,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Cognitive Attitude,A spreadsheet software is a (wise-foolish) instrument in performing my tasks,,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Cognitive Attitude,A spreadsheet software is a (beneficial-harmful) instrument in performing my tasks,,1
2E4. Scales,TAM with Cognitive and Affective Attitude,Yang,2004,Cognitive Attitude,A spreadsheet software is a (valuable-worthless) instrument in performing my tasks,,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Review the patient's problems,1,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Seek out specific information from patient records,2,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Follow results of a test or investigation over time,3,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Obtain results from new tests or investigations,4,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Enter daily notes,5,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Obtain information on investigation or treatment procedures,6,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,"Answer questions concerning general medical knowledge (e.g. concerning treatment, symptoms, complications, etc.)",7,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Produce data reviews for specific patient groups,8,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Order clinical biochemical laboratory analyses,9,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Obtain results from clinical biochemical laboratory analyses,10,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,"Order X-ray, ultrasound, or CT investigations",11,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,"Obtain results from x ray, ultrasound, or CT investigations",12,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Order other supplementary investigations,13,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Obtain results from other supplemental investigations,14,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Refer patient to other departments or specialists,15,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,"Order treatment directly (e.g. medicines, operations, etc.)",16,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Write prescriptions,17,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Write sick leave notes,18,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Collect patient data for various medical declarations,19,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,"Give written specific information to patients (e.g. about medications, disease status)",20,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Give written general information for discharge reports,21,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Collect patient information for discharge reports,22,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Check and sign typed dictations,23,1
3B1. Sample Tasks,Task-Oriented Evaluation of EMR,L�rum,2004,Task,Register codes for diagnoses or performed procedures,24,1
1B3. Intuitive Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Adaptability to User Pace,This product works just like I expect it to work,,1
2D. Ease of Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Adaptability to User Pace,The use of this product is straightforward,,1
3A2A. Speed,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Adaptability to User Pace,I have a choice in the speed of use of this product,,1
3A2A. Speed,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Adaptability to User Pace,I can use this product as slowly as I want,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Equitable Use,Using this product does not make me feel different,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Equitable Use,I can use this product with the hand (or foot) that I prefer to use,,1
1A. Visuals,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Flexibility in Use,I think this product looks attractive,,1
2A5. Flexibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Flexibility in Use,I can use this product in whatever way(s) are efficient for me,,1
2A5. Flexibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Flexibility in Use,I can use this product in whatever way(s) are effective for me,,1
2A5. Flexibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Flexibility in Use,I have choices in the way I can use this product,,1
2A5. Flexibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Flexibility in Use,I can find at least one way to use this product effectively,,1
1B3. Intuitive Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Intuitive Use,I do not need instructions to use this product,,1
1B3A. Intuitive Wording,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Intuitive Use,I understand any language used in this product,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Intuitive Use,I can use this product without sight,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,Using this product does not tire me,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product without having to repeat any motion enough to cause pain,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product as long as I want without causing fatigue,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product without having to repeat any motion enough to cause fatigue,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product as long as I want without causing pain,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I do not have to rest after using this product,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,Using this product does not make me need to rest,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product without awkward movements,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product without overexerting myself,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Low Physical Effort,I can use this product without uncomfortable postures,,1
1C4. Error Messages,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product warns me about potential errors,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product gives me helpful feedback as I use it,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product prompts me to pay attention during a critical action,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product gives me useful feedback as I use it,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product prompts me to pay attention during a hazardous action,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product warns me about potential hazards,,1
1C6. Prompts and Interaction,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Perceptible Information,This product helps me understand how to use it,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Reach and Access for Use,I can reach all the important elements of this product from positions I would like to be in,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Reach and Access for Use,I can access all the important elements of this product from positions I would like to be in,,1
3A2. Accessibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Reach and Access for Use,"I can use this product with any aids, devices, or techniques I use",,1
2A5. Flexibility,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,"Secure, Safe, and Private Use",I can use this product in whatever way(s) are safe for me,,1
5A2B. Privacy,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,"Secure, Safe, and Private Use",This product does not threaten my privacy,,1
5A2B. Privacy,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,"Secure, Safe, and Private Use",This product does not threaten my security,,1
1B3. Intuitive Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Simple Use,I can easily identify the features of this product in order to use it,,1
1B3. Intuitive Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Simple Use,The most important features of this product are the most obvious,,1
1B3. Intuitive Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Simple Use,The features of this product that I use the most are the easiest to access,,1
2D. Ease of Use,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Simple Use,This product is simple to use,,1
1H. Medium,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Size for Use,This product fits my hand size,,1
1C5. Error Recovery,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Tolerance for Error,This product gives me an opportunity to undo errors,,1
1C5. Error Recovery,CPUDS (Consumer Product Universal Design Scales),Beecher,2005,Tolerance for Error,This product gives me an opportunity to correct errors,,1
1D4. Level of Detail,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,"I have access to the systems that support medication administrations (physicians orders, drug information) when I need them",,1
1D5. Trusted,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,"Because of the information available through the current MAS, I know both the intended actions and side effects of medications I administer",,1
1D6. Relevant Content,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,Information available through the current MAS helps me to know what to do should my patient have any bad reactions from a medication,,1
2A4. Task Compatibility,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,I have to keep stashes of medications to be sure I have medications I need when I need them,,1
2A4. Task Compatibility,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,I know where all the medications I need are stored (either on the unit or if they need to be procured from the pharmacy),,1
2D. Ease of Use,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Access,The drug information available through the current MAS is easy to get when I need that information,,1
1F. Speed,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Efficacy,"The turnaround time for receiving medications needed ""stat"" or for patients newly admitted to the unit is adequate",,1
2A4. Task Compatibility,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Efficacy,The equipment and/or supplies needed to administer medications are readily available to me,,1
2D. Ease of Use,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Efficacy,The current MAS is user-friendly to the nurses who administer medications,,1
3B4A. Safety,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Efficacy,The current MAS is effective in reducing and preventing medication errors,,1
3C3. General Efficiency,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Efficacy,The current MAS helps me to be efficient at medication administration,,1
1D5. Trusted,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,"When I see a message that acknowledges and accepts a known drug-drug interaction, I believe it is appropriate to give the medication",,1
2A4. Task Compatibility,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,"The current MAS makes it easy to check that I am following the ""5 rights"" when I administer medications",,1
2D. Ease of Use,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,The current MAS makes it easy to check active medication orders before administering medications,,1
3B4A. Safety,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,I find the drug alert feature (drug-drug or drug-food interaction of the current MAS helpful,,1
3B6. Communication Impacts,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,"When I see a message that acknowledges and accepts a known drug-drug interaction, I know that both physician and pharmacist communicated and agreed on the order",,1
3B6. Communication Impacts,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,The current MAS provides me with information to know that a medication order has been checked by a pharmacist before I administer the medication,,1
3B6. Communication Impacts,MAS-NAS (Medication Administration System - Nurses Assessment of Satisfaction),Hurley,2006,Safety,"The current MAS promotes two-way communication between clinicians (MD, Pharmacist, RN) about medication orders",,1
1A. Visuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Is this product attractive and pleasing?,36,1
1A. Visuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Does the brightness of the product make it attractive?,39,1
1A. Visuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Are the components of the product well-matched or harmonious?,42,1
1A1. Size,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Are pictures on the screen of satisfactory quality and size?,40,1
1A2. Colors,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Does the color of the product make it attractive?,38,1
1A2. Colors,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Is the number of colors available adequate?,41,1
1H. Medium,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Is this product's size convenient for transportation and storage?,34,1
2C. Perceived Personal Benefit,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Are you/would you be proud of this product?,45,1
2C. Perceived Personal Benefit,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Does carrying this product make you feel stylish?,46,1
2D. Ease of Use,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Is using this product frustrating?,35,1
2E2. General Opinion,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Do you feel excited when using this product?,43,1
2E2. General Opinion,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Would you miss this product if you no longer had it?,44,1
2F1. Customizing,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,"Can you personalize ringer signals with this product? If so, is that feature useful and enjoyable for you?",47,1
5A4. Perceived Competence,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Affective Aspect and Multimedia Properties,Do you feel comfortable and confident using this product?,37,1
2B2A. Memory Loading,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Is the highlighting on the screen helpful?,55,1
1B1. Layout,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Is the organization of the menus sufficiently logical?,48,1
1B2B. Layout Consistency,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Are the HOME and MENU buttons sufficiently easy to locate for all operations?,56,1
1B3. Intuitive Use,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,"Is the design of the graphics symbols, icons, and labels on the icons sufficiently relevant?",49,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Does the product provide index of commands?,50,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Does the product provide index of data?,51,1
1I. Features,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Are data items kept short?,52,1
2A1. Compatible Mental Models,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Are the letter codes for the menu selection designed carefully?,53,1
2B2B. Command Memory,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Commands and Minimal Memory Load,Do the commands have distinctive meanings?,54,1
1B1. Layout,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Is the amount of information displayed on the screen adequate?,59,1
1B2. Consistency,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Is the way product works overall consistent?,60,1
1B2B. Layout Consistency,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Is the data display sufficiently consistent?,62,1
1B4. Number of Steps,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Does the product allow the user to access applications and data with sufficiently few keystrokes?,61,1
1E. System Reliability,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Has the product at some time stopped unexpectedly?,58,1
1E. System Reliability,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,"Is the product reliable, dependable, and trustworthy?",64,1
1F. Speed,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Are the response time and information displayed on the screen adequate?,57,1
2A4. Task Compatibility,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,"Are exchange and transmission of data between this product and other products (e.g., computer, PDA, and other mobile products) easy?",65,1
2A5. Flexibility,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Control and Efficiency,Does the product support the operation of all the tasks in a way that you find useful?,63,1
1A. Visuals,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is the backlighting feature for the keyboard and screen helpful?,20,1
1A1. Size,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Are the characters on the screen easy to read?,14,1
1B1. Layout,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is the organization of information on the product screen clear?,9,1
1B1. Layout,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is the interface with this product clear and understandable?,13,1
1B1. Layout,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,"Is it easy to navigate between hierarchical menus, pages, and screen?",18,1
1B2C. Input Consistency,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Are the input and text entry methods for this product easy and usable?,19,1
1B3. Intuitive Use,MPUQ (Mobile Phone Usability Questionnaire),Ryu,2006,Ease of Learning and Use,Is discovering new features sufficiently easy?,22,1
